SINR,ISD
6.374141,1100
6.449323,1100
6.376054,1100
6.229509,1100
6.156676,1100
6.229386,1100
6.376189,1100
6.450246,1100
6.376189,1100
6.229386,1100
6.156676,1100
6.229509,1100
6.376054,1100
6.449323,1100
6.374141,1100
6.226308,1100
5.59049,1100
5.673713,1100
5.841936,1100
5.927533,1100
5.843985,1100
5.67713,1100
5.594281,1100
5.676961,1100
5.844065,1100
5.928449,1100
5.844065,1100
5.676961,1100
5.594281,1100
5.67713,1100
5.843985,1100
5.927533,1100
5.841936,1100
5.673713,1100
5.59049,1100
5.673713,1100
5.841936,1100
5.927533,1100
5.843985,1100
5.67713,1100
5.594281,1100
5.676961,1100
5.844065,1100
5.928449,1100
5.844065,1100
5.676961,1100
5.594281,1100
5.67713,1100
5.843985,1100
5.927533,1100
5.841936,1100
5.673713,1100
5.031311,1100
5.125596,1100
5.316356,1100
5.413483,1100
5.318548,1100
5.129239,1100
5.035334,1100
5.129018,1100
5.318567,1100
5.414389,1100
5.318567,1100
5.129018,1100
5.035334,1100
5.129239,1100
5.318548,1100
5.413483,1100
5.316356,1100
5.125596,1100
5.031311,1100
5.125596,1100
5.316356,1100
5.413483,1100
5.318548,1100
5.129239,1100
5.035334,1100
5.129018,1100
5.318567,1100
5.414389,1100
5.318567,1100
5.129018,1100
5.035334,1100
5.129239,1100
5.318548,1100
5.413483,1100
5.316356,1100
5.125596,1100
4.474952,1100
4.581406,1100
4.797001,1100
4.906856,1100
4.799343,1100
4.585284,1100
4.479214,1100
4.585007,1100
4.799295,1100
4.907749,1100
4.799295,1100
4.585007,1100
4.479214,1100
4.585284,1100
4.799343,1100
4.906856,1100
4.797001,1100
4.581406,1100
4.474952,1100
4.581406,1100
4.797001,1100
4.906856,1100
4.799343,1100
4.585284,1100
4.479214,1100
4.585007,1100
4.799295,1100
4.907749,1100
4.799295,1100
4.585007,1100
4.479214,1100
4.585284,1100
4.799343,1100
4.906856,1100
4.797001,1100
4.581406,1100
3.920813,1100
4.040617,1100
4.283503,1100
4.40737,1100
4.286001,1100
4.044741,1100
3.925322,1100
4.044403,1100
4.285879,1100
4.408244,1100
4.285879,1100
4.044403,1100
3.925322,1100
4.044741,1100
4.286001,1100
4.40737,1100
4.283503,1100
4.040617,1100
3.920813,1100
4.040617,1100
4.283503,1100
4.40737,1100
4.286001,1100
4.044741,1100
3.925322,1100
4.044403,1100
4.285879,1100
4.408244,1100
4.285879,1100
4.044403,1100
3.925322,1100
4.044741,1100
4.286001,1100
4.40737,1100
4.283503,1100
4.040617,1100
3.368317,1100
3.502726,1100
3.775518,1100
3.914768,1100
3.77818,1100
3.507104,1100
3.373082,1100
3.506701,1100
3.777977,1100
3.915621,1100
3.777977,1100
3.506701,1100
3.373082,1100
3.507104,1100
3.77818,1100
3.914768,1100
3.775518,1100
3.502726,1100
3.368317,1100
3.502726,1100
3.775518,1100
3.914768,1100
3.77818,1100
3.507104,1100
3.373082,1100
3.506701,1100
3.777977,1100
3.915621,1100
3.777977,1100
3.506701,1100
3.373082,1100
3.507104,1100
3.77818,1100
3.914768,1100
3.775518,1100
3.502726,1100
2.816905,1100
2.967251,1100
3.272728,1100
3.428825,1100
3.27556,1100
2.971893,1100
2.821935,1100
2.971419,1100
3.275271,1100
3.42965,1100
3.275271,1100
2.971419,1100
2.821935,1100
2.971893,1100
3.27556,1100
3.428825,1100
3.272728,1100
2.967251,1100
2.816905,1100
2.967251,1100
3.272728,1100
3.428825,1100
3.27556,1100
2.971893,1100
2.821935,1100
2.971419,1100
3.275271,1100
3.42965,1100
3.275271,1100
2.971419,1100
2.821935,1100
2.971893,1100
3.27556,1100
3.428825,1100
3.272728,1100
2.967251,1100
2.266038,1100
2.433729,1100
2.774837,1100
2.949336,1100
2.777846,1100
2.438644,1100
2.27134,1100
2.438095,1100
2.777464,1100
2.950131,1100
2.777464,1100
2.438095,1100
2.27134,1100
2.438644,1100
2.777846,1100
2.949336,1100
2.774837,1100
2.433729,1100
2.266038,1100
2.433729,1100
2.774837,1100
2.949336,1100
2.777846,1100
2.438644,1100
2.27134,1100
2.438095,1100
2.777464,1100
2.950131,1100
2.777464,1100
2.438095,1100
2.27134,1100
2.438644,1100
2.777846,1100
2.949336,1100
2.774837,1100
2.433729,1100
1.715191,1100
1.901716,1100
2.281571,1100
2.476125,1100
2.284766,1100
1.906914,1100
1.720773,1100
1.906283,1100
2.284283,1100
2.476885,1100
2.284283,1100
1.906283,1100
1.720773,1100
1.906914,1100
2.284766,1100
2.476125,1100
2.281571,1100
1.901716,1100
1.715191,1100
1.901716,1100
2.281571,1100
2.476125,1100
2.284766,1100
1.906914,1100
1.720773,1100
1.906283,1100
2.284283,1100
2.476885,1100
2.284283,1100
1.906283,1100
1.720773,1100
1.906914,1100
2.284766,1100
2.476125,1100
2.281571,1100
1.901716,1100
1.163854,1100
1.370784,1100
1.792679,1100
2.009036,1100
1.796066,1100
1.376275,1100
1.169724,1100
1.375558,1100
1.795474,1100
2.009756,1100
1.795474,1100
1.375558,1100
1.169724,1100
1.376275,1100
1.796066,1100
2.009036,1100
1.792679,1100
1.370784,1100
1.163854,1100
1.370784,1100
1.792679,1100
2.009036,1100
1.796066,1100
1.376275,1100
1.169724,1100
1.375558,1100
1.795474,1100
2.009756,1100
1.795474,1100
1.375558,1100
1.169724,1100
1.376275,1100
1.796066,1100
2.009036,1100
1.792679,1100
1.370784,1100
0.611533,1100
0.840524,1100
1.307924,1100
1.547931,1100
1.311511,1100
0.846316,1100
0.617698,1100
0.845507,1100
1.310804,1100
1.548607,1100
1.310804,1100
0.845507,1100
0.617698,1100
0.846316,1100
1.311511,1100
1.547931,1100
1.307924,1100
0.840524,1100
0.611533,1100
0.840524,1100
1.307924,1100
1.547931,1100
1.311511,1100
0.846316,1100
0.617698,1100
0.845507,1100
1.310804,1100
1.548607,1100
1.310804,1100
0.845507,1100
0.617698,1100
0.846316,1100
1.311511,1100
1.547931,1100
1.307924,1100
0.840524,1100
0.057743,1100
0.310539,1100
0.827092,1100
1.092695,1100
0.830885,1100
0.316642,1100
0.064212,1100
0.315736,1100
0.830055,1100
1.093322,1100
0.830055,1100
0.315736,1100
0.064212,1100
0.316642,1100
0.830885,1100
1.092695,1100
0.827092,1100
0.310539,1100
0.057743,1100
0.310539,1100
0.827092,1100
1.092695,1100
0.830885,1100
0.316642,1100
0.064212,1100
0.315736,1100
0.830055,1100
1.093322,1100
0.830055,1100
0.315736,1100
0.064212,1100
0.316642,1100
0.830885,1100
1.092695,1100
0.827092,1100
0.310539,1100
-0.497985,1100
-0.21955,1100
0.349983,1100
0.643229,1100
0.35399,1100
-0.213126,1100
-0.491206,1100
-0.214136,1100
0.353029,1100
0.643803,1100
0.353029,1100
-0.214136,1100
-0.491206,1100
-0.213126,1100
0.35399,1100
0.643229,1100
0.349983,1100
-0.21955,1100
-0.497985,1100
-0.21955,1100
0.349983,1100
0.643229,1100
0.35399,1100
-0.213126,1100
-0.491206,1100
-0.214136,1100
0.353029,1100
0.643803,1100
0.353029,1100
-0.214136,1100
-0.491206,1100
-0.213126,1100
0.35399,1100
0.643229,1100
0.349983,1100
-0.21955,1100
40.587611,1200
40.587611,1200
40.58761,1200
40.587609,1200
40.587608,1200
40.587607,1200
40.587606,1200
40.587605,1200
40.587604,1200
40.587604,1200
40.587604,1200
40.587605,1200
40.587606,1200
40.587607,1200
40.587608,1200
40.587609,1200
40.58761,1200
40.587611,1200
40.587611,1200
40.587611,1200
40.58761,1200
40.587609,1200
40.587608,1200
40.587607,1200
40.587606,1200
40.587605,1200
40.587604,1200
40.587604,1200
40.587604,1200
40.587605,1200
40.587606,1200
40.587607,1200
40.587608,1200
40.587609,1200
40.58761,1200
40.587611,1200
37.988415,1200
37.988415,1200
37.988414,1200
37.988412,1200
37.98841,1200
37.988408,1200
37.988405,1200
37.988404,1200
37.988403,1200
37.988403,1200
37.988403,1200
37.988404,1200
37.988405,1200
37.988408,1200
37.98841,1200
37.988412,1200
37.988414,1200
37.988415,1200
37.988415,1200
37.988415,1200
37.988414,1200
37.988412,1200
37.98841,1200
37.988408,1200
37.988405,1200
37.988404,1200
37.988403,1200
37.988403,1200
37.988403,1200
37.988404,1200
37.988405,1200
37.988408,1200
37.98841,1200
37.988412,1200
37.988414,1200
37.988415,1200
35.920429,1200
35.920428,1200
35.920427,1200
35.920424,1200
35.920421,1200
35.920417,1200
35.920413,1200
35.920411,1200
35.92041,1200
35.920409,1200
35.92041,1200
35.920411,1200
35.920413,1200
35.920417,1200
35.920421,1200
35.920424,1200
35.920427,1200
35.920428,1200
35.920429,1200
35.920428,1200
35.920427,1200
35.920424,1200
35.920421,1200
35.920417,1200
35.920413,1200
35.920411,1200
35.92041,1200
35.920409,1200
35.92041,1200
35.920411,1200
35.920413,1200
35.920417,1200
35.920421,1200
35.920424,1200
35.920427,1200
35.920428,1200
34.206347,1200
34.206347,1200
34.206345,1200
34.206341,1200
34.206336,1200
34.20633,1200
34.206325,1200
34.206322,1200
34.20632,1200
34.20632,1200
34.20632,1200
34.206322,1200
34.206325,1200
34.20633,1200
34.206336,1200
34.206341,1200
34.206345,1200
34.206347,1200
34.206347,1200
34.206347,1200
34.206345,1200
34.206341,1200
34.206336,1200
34.20633,1200
34.206325,1200
34.206322,1200
34.20632,1200
34.20632,1200
34.20632,1200
34.206322,1200
34.206325,1200
34.20633,1200
34.206336,1200
34.206341,1200
34.206345,1200
34.206347,1200
32.742827,1200
32.742827,1200
32.742825,1200
32.742821,1200
32.742813,1200
32.742804,1200
32.742797,1200
32.742793,1200
32.742792,1200
32.742792,1200
32.742792,1200
32.742793,1200
32.742797,1200
32.742804,1200
32.742813,1200
32.742821,1200
32.742825,1200
32.742827,1200
32.742827,1200
32.742827,1200
32.742825,1200
32.742821,1200
32.742813,1200
32.742804,1200
32.742797,1200
32.742793,1200
32.742792,1200
32.742792,1200
32.742792,1200
32.742793,1200
32.742797,1200
32.742804,1200
32.742813,1200
32.742821,1200
32.742825,1200
32.742827,1200
31.465184,1200
31.465185,1200
31.465186,1200
31.465181,1200
31.46517,1200
31.465156,1200
31.465145,1200
31.465141,1200
31.465142,1200
31.465144,1200
31.465142,1200
31.465141,1200
31.465145,1200
31.465156,1200
31.46517,1200
31.465181,1200
31.465186,1200
31.465185,1200
31.465184,1200
31.465185,1200
31.465186,1200
31.465181,1200
31.46517,1200
31.465156,1200
31.465145,1200
31.465141,1200
31.465142,1200
31.465144,1200
31.465142,1200
31.465141,1200
31.465145,1200
31.465156,1200
31.46517,1200
31.465181,1200
31.465186,1200
31.465185,1200
30.330488,1200
30.330492,1200
30.330496,1200
30.330492,1200
30.330476,1200
30.330454,1200
30.330438,1200
30.330436,1200
30.330441,1200
30.330445,1200
30.330441,1200
30.330436,1200
30.330438,1200
30.330454,1200
30.330476,1200
30.330492,1200
30.330496,1200
30.330492,1200
30.330488,1200
30.330492,1200
30.330496,1200
30.330492,1200
30.330476,1200
30.330454,1200
30.330438,1200
30.330436,1200
30.330441,1200
30.330445,1200
30.330441,1200
30.330436,1200
30.330438,1200
30.330454,1200
30.330476,1200
30.330492,1200
30.330496,1200
30.330492,1200
29.308874,1200
29.308881,1200
29.308894,1200
29.308892,1200
29.308868,1200
29.308834,1200
29.308812,1200
29.308812,1200
29.308826,1200
29.308834,1200
29.308826,1200
29.308812,1200
29.308812,1200
29.308834,1200
29.308868,1200
29.308892,1200
29.308894,1200
29.308881,1200
29.308874,1200
29.308881,1200
29.308894,1200
29.308892,1200
29.308868,1200
29.308834,1200
29.308812,1200
29.308812,1200
29.308826,1200
29.308834,1200
29.308826,1200
29.308812,1200
29.308812,1200
29.308834,1200
29.308868,1200
29.308892,1200
29.308894,1200
29.308881,1200
28.378763,1200
28.378777,1200
28.378803,1200
28.378806,1200
28.378772,1200
28.378719,1200
28.378687,1200
28.378693,1200
28.378721,1200
28.378737,1200
28.378721,1200
28.378693,1200
28.378687,1200
28.378719,1200
28.378772,1200
28.378806,1200
28.378803,1200
28.378777,1200
28.378763,1200
28.378777,1200
28.378803,1200
28.378806,1200
28.378772,1200
28.378719,1200
28.378687,1200
28.378693,1200
28.378721,1200
28.378737,1200
28.378721,1200
28.378693,1200
28.378687,1200
28.378719,1200
28.378772,1200
28.378806,1200
28.378803,1200
28.378777,1200
27.524072,1200
27.524097,1200
27.524145,1200
27.524158,1200
27.524108,1200
27.524028,1200
27.523981,1200
27.523997,1200
27.524049,1200
27.524076,1200
27.524049,1200
27.523997,1200
27.523981,1200
27.524028,1200
27.524108,1200
27.524158,1200
27.524145,1200
27.524097,1200
27.524072,1200
27.524097,1200
27.524145,1200
27.524158,1200
27.524108,1200
27.524028,1200
27.523981,1200
27.523997,1200
27.524049,1200
27.524076,1200
27.524049,1200
27.523997,1200
27.523981,1200
27.524028,1200
27.524108,1200
27.524158,1200
27.524145,1200
27.524097,1200
26.732501,1200
26.732544,1200
26.732626,1200
26.732654,1200
26.732582,1200
26.732462,1200
26.732393,1200
26.732426,1200
26.732513,1200
26.732558,1200
26.732513,1200
26.732426,1200
26.732393,1200
26.732462,1200
26.732582,1200
26.732654,1200
26.732626,1200
26.732544,1200
26.732501,1200
26.732544,1200
26.732626,1200
26.732654,1200
26.732582,1200
26.732462,1200
26.732393,1200
26.732426,1200
26.732513,1200
26.732558,1200
26.732513,1200
26.732426,1200
26.732393,1200
26.732462,1200
26.732582,1200
26.732654,1200
26.732626,1200
26.732544,1200
25.994435,1200
25.994504,1200
25.994637,1200
25.994687,1200
25.994584,1200
25.994407,1200
25.994309,1200
25.994366,1200
25.994506,1200
25.994577,1200
25.994506,1200
25.994366,1200
25.994309,1200
25.994407,1200
25.994584,1200
25.994687,1200
25.994637,1200
25.994504,1200
25.994435,1200
25.994504,1200
25.994637,1200
25.994687,1200
25.994584,1200
25.994407,1200
25.994309,1200
25.994366,1200
25.994506,1200
25.994577,1200
25.994506,1200
25.994366,1200
25.994309,1200
25.994407,1200
25.994584,1200
25.994687,1200
25.994637,1200
25.994504,1200
25.302216,1200
25.302322,1200
25.302528,1200
25.302612,1200
25.302467,1200
25.302209,1200
25.30207,1200
25.302164,1200
25.302378,1200
25.302487,1200
25.302378,1200
25.302164,1200
25.30207,1200
25.302209,1200
25.302467,1200
25.302612,1200
25.302528,1200
25.302322,1200
25.302216,1200
25.302322,1200
25.302528,1200
25.302612,1200
25.302467,1200
25.302209,1200
25.30207,1200
25.302164,1200
25.302378,1200
25.302487,1200
25.302378,1200
25.302164,1200
25.30207,1200
25.302209,1200
25.302467,1200
25.302612,1200
25.302528,1200
25.302322,1200
24.649647,1200
24.649804,1200
24.650112,1200
24.650245,1200
24.650042,1200
24.649675,1200
24.649479,1200
24.649624,1200
24.649943,1200
24.650104,1200
24.649943,1200
24.649624,1200
24.649479,1200
24.649675,1200
24.650042,1200
24.650245,1200
24.650112,1200
24.649804,1200
24.649647,1200
24.649804,1200
24.650112,1200
24.650245,1200
24.650042,1200
24.649675,1200
24.649479,1200
24.649624,1200
24.649943,1200
24.650104,1200
24.649943,1200
24.649624,1200
24.649479,1200
24.649675,1200
24.650042,1200
24.650245,1200
24.650112,1200
24.649804,1200
24.03164,1200
24.031868,1200
24.032316,1200
24.032514,1200
24.032234,1200
24.031719,1200
24.031449,1200
24.031663,1200
24.032125,1200
24.032358,1200
24.032125,1200
24.031663,1200
24.031449,1200
24.031719,1200
24.032234,1200
24.032514,1200
24.032316,1200
24.031868,1200
24.03164,1200
24.031868,1200
24.032316,1200
24.032514,1200
24.032234,1200
24.031719,1200
24.031449,1200
24.031663,1200
24.032125,1200
24.032358,1200
24.032125,1200
24.031663,1200
24.031449,1200
24.031719,1200
24.032234,1200
24.032514,1200
24.032316,1200
24.031868,1200
23.443967,1200
23.444288,1200
23.444924,1200
23.445213,1200
23.444831,1200
23.44412,1200
23.44375,1200
23.444058,1200
23.44471,1200
23.445039,1200
23.44471,1200
23.444058,1200
23.44375,1200
23.44412,1200
23.444831,1200
23.445213,1200
23.444924,1200
23.444288,1200
23.443967,1200
23.444288,1200
23.444924,1200
23.445213,1200
23.444831,1200
23.44412,1200
23.44375,1200
23.444058,1200
23.44471,1200
23.445039,1200
23.44471,1200
23.444058,1200
23.44375,1200
23.44412,1200
23.444831,1200
23.445213,1200
23.444924,1200
23.444288,1200
22.883073,1200
22.883518,1200
22.8844,1200
22.884809,1200
22.884295,1200
22.883327,1200
22.882829,1200
22.883261,1200
22.884164,1200
22.884618,1200
22.884164,1200
22.883261,1200
22.882829,1200
22.883327,1200
22.884295,1200
22.884809,1200
22.8844,1200
22.883518,1200
22.883073,1200
22.883518,1200
22.8844,1200
22.884809,1200
22.884295,1200
22.883327,1200
22.882829,1200
22.883261,1200
22.884164,1200
22.884618,1200
22.884164,1200
22.883261,1200
22.882829,1200
22.883327,1200
22.884295,1200
22.884809,1200
22.8844,1200
22.883518,1200
22.345941,1200
22.346547,1200
22.347749,1200
22.348313,1200
22.34763,1200
22.346332,1200
22.345668,1200
22.346261,1200
22.347488,1200
22.348104,1200
22.347488,1200
22.346261,1200
22.345668,1200
22.346332,1200
22.34763,1200
22.348313,1200
22.347749,1200
22.346547,1200
22.345941,1200
22.346547,1200
22.347749,1200
22.348313,1200
22.34763,1200
22.346332,1200
22.345668,1200
22.346261,1200
22.347488,1200
22.348104,1200
22.347488,1200
22.346261,1200
22.345668,1200
22.346332,1200
22.34763,1200
22.348313,1200
22.347749,1200
22.346547,1200
21.829985,1200
21.830797,1200
21.832408,1200
21.833171,1200
21.832274,1200
21.830555,1200
21.829681,1200
21.83048,1200
21.832121,1200
21.832945,1200
21.832121,1200
21.83048,1200
21.829681,1200
21.830555,1200
21.832274,1200
21.833171,1200
21.832408,1200
21.830797,1200
21.829985,1200
21.830797,1200
21.832408,1200
21.833171,1200
21.832274,1200
21.830555,1200
21.829681,1200
21.83048,1200
21.832121,1200
21.832945,1200
21.832121,1200
21.83048,1200
21.829681,1200
21.830555,1200
21.832274,1200
21.833171,1200
21.832408,1200
21.830797,1200
21.080587,1200
21.081657,1200
21.083784,1200
21.084801,1200
21.083634,1200
21.081387,1200
21.080248,1200
21.081307,1200
21.083471,1200
21.084557,1200
21.083471,1200
21.081307,1200
21.080248,1200
21.081387,1200
21.083634,1200
21.084801,1200
21.083784,1200
21.081657,1200
21.080587,1200
21.081657,1200
21.083784,1200
21.084801,1200
21.083634,1200
21.081387,1200
21.080248,1200
21.081307,1200
21.083471,1200
21.084557,1200
21.083471,1200
21.081307,1200
21.080248,1200
21.081387,1200
21.083634,1200
21.084801,1200
21.083784,1200
21.081657,1200
20.253575,1200
20.254969,1200
20.25774,1200
20.259074,1200
20.257573,1200
20.254669,1200
20.253201,1200
20.254584,1200
20.2574,1200
20.258811,1200
20.2574,1200
20.254584,1200
20.253201,1200
20.254669,1200
20.257573,1200
20.259074,1200
20.25774,1200
20.254969,1200
20.253575,1200
20.254969,1200
20.25774,1200
20.259074,1200
20.257573,1200
20.254669,1200
20.253201,1200
20.254584,1200
20.2574,1200
20.258811,1200
20.2574,1200
20.254584,1200
20.253201,1200
20.254669,1200
20.257573,1200
20.259074,1200
20.25774,1200
20.254969,1200
19.456587,1200
19.458379,1200
19.461947,1200
19.463673,1200
19.461761,1200
19.458047,1200
19.456174,1200
19.457959,1200
19.461578,1200
19.463392,1200
19.461578,1200
19.457959,1200
19.456174,1200
19.458047,1200
19.461761,1200
19.463673,1200
19.461947,1200
19.458379,1200
19.456587,1200
19.458379,1200
19.461947,1200
19.463673,1200
19.461761,1200
19.458047,1200
19.456174,1200
19.457959,1200
19.461578,1200
19.463392,1200
19.461578,1200
19.457959,1200
19.456174,1200
19.458047,1200
19.461761,1200
19.463673,1200
19.461947,1200
19.458379,1200
18.686918,1200
18.689197,1200
18.693739,1200
18.695946,1200
18.693533,1200
18.68883,1200
18.686464,1200
18.688739,1200
18.693341,1200
18.695647,1200
18.693341,1200
18.688739,1200
18.686464,1200
18.68883,1200
18.693533,1200
18.695946,1200
18.693739,1200
18.689197,1200
18.686918,1200
18.689197,1200
18.693739,1200
18.695946,1200
18.693533,1200
18.68883,1200
18.686464,1200
18.688739,1200
18.693341,1200
18.695647,1200
18.693341,1200
18.688739,1200
18.686464,1200
18.68883,1200
18.693533,1200
18.695946,1200
18.693739,1200
18.689197,1200
17.94217,1200
17.945041,1200
17.950764,1200
17.953555,1200
17.950536,1200
17.944637,1200
17.941673,1200
17.944543,1200
17.950336,1200
17.953238,1200
17.950336,1200
17.944543,1200
17.941673,1200
17.944637,1200
17.950536,1200
17.953555,1200
17.950764,1200
17.945041,1200
17.94217,1200
17.945041,1200
17.950764,1200
17.953555,1200
17.950536,1200
17.944637,1200
17.941673,1200
17.944543,1200
17.950336,1200
17.953238,1200
17.950336,1200
17.944543,1200
17.941673,1200
17.944637,1200
17.950536,1200
17.953555,1200
17.950764,1200
17.945041,1200
17.22021,1200
17.223792,1200
17.230936,1200
17.23443,1200
17.230684,1200
17.223347,1200
17.219667,1200
17.223251,1200
17.230477,1200
17.234095,1200
17.230477,1200
17.223251,1200
17.219667,1200
17.223347,1200
17.230684,1200
17.23443,1200
17.230936,1200
17.223792,1200
17.22021,1200
17.223792,1200
17.230936,1200
17.23443,1200
17.230684,1200
17.223347,1200
17.219667,1200
17.223251,1200
17.230477,1200
17.234095,1200
17.230477,1200
17.223251,1200
17.219667,1200
17.223347,1200
17.230684,1200
17.23443,1200
17.230936,1200
17.223792,1200
16.519124,1200
16.523554,1200
16.532394,1200
16.53673,1200
16.532118,1200
16.523067,1200
16.518531,1200
16.522969,1200
16.531904,1200
16.536377,1200
16.531904,1200
16.522969,1200
16.518531,1200
16.523067,1200
16.532118,1200
16.53673,1200
16.532394,1200
16.523554,1200
16.519124,1200
16.523554,1200
16.532394,1200
16.53673,1200
16.532118,1200
16.523067,1200
16.518531,1200
16.522969,1200
16.531904,1200
16.536377,1200
16.531904,1200
16.522969,1200
16.518531,1200
16.523067,1200
16.532118,1200
16.53673,1200
16.532394,1200
16.523554,1200
15.837189,1200
15.842625,1200
15.853476,1200
15.85881,1200
15.853173,1200
15.842092,1200
15.836545,1200
15.841994,1200
15.852953,1200
15.85844,1200
15.852953,1200
15.841994,1200
15.836545,1200
15.842092,1200
15.853173,1200
15.85881,1200
15.853476,1200
15.842625,1200
15.837189,1200
15.842625,1200
15.853476,1200
15.85881,1200
15.853173,1200
15.842092,1200
15.836545,1200
15.841994,1200
15.852953,1200
15.85844,1200
15.852953,1200
15.841994,1200
15.836545,1200
15.842092,1200
15.853173,1200
15.85881,1200
15.853476,1200
15.842625,1200
15.172848,1200
15.179468,1200
15.192687,1200
15.199199,1200
15.192356,1200
15.178886,1200
15.172149,1200
15.178788,1200
15.192131,1200
15.198812,1200
15.192131,1200
15.178788,1200
15.172149,1200
15.178886,1200
15.192356,1200
15.199199,1200
15.192687,1200
15.179468,1200
15.172848,1200
15.179468,1200
15.192687,1200
15.199199,1200
15.192356,1200
15.178886,1200
15.172149,1200
15.178788,1200
15.192131,1200
15.198812,1200
15.192131,1200
15.178788,1200
15.172149,1200
15.178886,1200
15.192356,1200
15.199199,1200
15.192687,1200
15.179468,1200
14.524684,1200
14.532689,1200
14.548682,1200
14.556573,1200
14.54832,1200
14.532056,1200
14.523926,1200
14.531959,1200
14.548091,1200
14.55617,1200
14.548091,1200
14.531959,1200
14.523926,1200
14.532056,1200
14.54832,1200
14.556573,1200
14.548682,1200
14.532689,1200
14.524684,1200
14.532689,1200
14.548682,1200
14.556573,1200
14.54832,1200
14.532056,1200
14.523926,1200
14.531959,1200
14.548091,1200
14.55617,1200
14.548091,1200
14.531959,1200
14.523926,1200
14.532056,1200
14.54832,1200
14.556573,1200
14.548682,1200
14.532689,1200
13.891403,1200
13.90102,1200
13.920241,1200
13.92974,1200
13.919847,1200
13.900333,1200
13.890585,1200
13.900238,1200
13.919616,1200
13.929321,1200
13.919616,1200
13.900238,1200
13.890585,1200
13.900333,1200
13.919847,1200
13.92974,1200
13.920241,1200
13.90102,1200
13.891403,1200
13.90102,1200
13.920241,1200
13.92974,1200
13.919847,1200
13.900333,1200
13.890585,1200
13.900238,1200
13.919616,1200
13.929321,1200
13.919616,1200
13.900238,1200
13.890585,1200
13.900333,1200
13.919847,1200
13.92974,1200
13.920241,1200
13.90102,1200
13.271821,1200
13.283303,1200
13.306261,1200
13.317623,1200
13.305833,1200
13.282558,1200
13.270939,1200
13.282466,1200
13.305601,1200
13.317189,1200
13.305601,1200
13.282466,1200
13.270939,1200
13.282558,1200
13.305833,1200
13.317623,1200
13.306261,1200
13.283303,1200
13.271821,1200
13.283303,1200
13.306261,1200
13.317623,1200
13.305833,1200
13.282558,1200
13.270939,1200
13.282466,1200
13.305601,1200
13.317189,1200
13.305601,1200
13.282466,1200
13.270939,1200
13.282558,1200
13.305833,1200
13.317623,1200
13.306261,1200
13.283303,1200
12.664845,1200
12.678474,1200
12.705737,1200
12.719247,1200
12.705272,1200
12.677668,1200
12.663895,1200
12.67758,1200
12.705041,1200
12.7188,1200
12.705041,1200
12.67758,1200
12.663895,1200
12.677668,1200
12.705272,1200
12.719247,1200
12.705737,1200
12.678474,1200
12.664845,1200
12.678474,1200
12.705737,1200
12.719247,1200
12.705272,1200
12.677668,1200
12.663895,1200
12.67758,1200
12.705041,1200
12.7188,1200
12.705041,1200
12.67758,1200
12.663895,1200
12.677668,1200
12.705272,1200
12.719247,1200
12.705737,1200
12.678474,1200
12.069466,1200
12.085555,1200
12.117754,1200
12.133728,1200
12.11725,1200
12.084684,1200
12.068445,1200
12.084602,1200
12.117021,1200
12.133268,1200
12.117021,1200
12.084602,1200
12.068445,1200
12.084684,1200
12.11725,1200
12.133728,1200
12.117754,1200
12.085555,1200
12.069466,1200
12.085555,1200
12.117754,1200
12.133728,1200
12.11725,1200
12.084684,1200
12.068445,1200
12.084602,1200
12.117021,1200
12.133268,1200
12.117021,1200
12.084602,1200
12.068445,1200
12.084684,1200
12.11725,1200
12.133728,1200
12.117754,1200
12.085555,1200
11.484748,1200
11.503642,1200
11.541472,1200
11.560262,1200
11.540927,1200
11.502703,1200
11.483652,1200
11.502627,1200
11.540702,1200
11.55979,1200
11.540702,1200
11.502627,1200
11.483652,1200
11.502703,1200
11.540927,1200
11.560262,1200
11.541472,1200
11.503642,1200
11.484748,1200
11.503642,1200
11.541472,1200
11.560262,1200
11.540927,1200
11.502703,1200
11.483652,1200
11.502627,1200
11.540702,1200
11.55979,1200
11.540702,1200
11.502627,1200
11.483652,1200
11.502703,1200
11.540927,1200
11.560262,1200
11.541472,1200
11.503642,1200
10.909816,1200
10.931896,1200
10.976126,1200
10.998118,1200
10.975537,1200
10.930885,1200
10.908643,1200
10.930817,1200
10.975318,1200
10.997634,1200
10.975318,1200
10.930817,1200
10.908643,1200
10.930885,1200
10.975537,1200
10.998118,1200
10.976126,1200
10.931896,1200
10.909816,1200
10.931896,1200
10.976126,1200
10.998118,1200
10.975537,1200
10.930885,1200
10.908643,1200
10.930817,1200
10.975318,1200
10.997634,1200
10.975318,1200
10.930817,1200
10.908643,1200
10.930885,1200
10.975537,1200
10.998118,1200
10.976126,1200
10.931896,1200
10.343856,1200
10.369537,1200
10.421009,1200
10.446629,1200
10.420375,1200
10.36845,1200
10.3426,1200
10.368392,1200
10.420163,1200
10.446136,1200
10.420163,1200
10.368392,1200
10.3426,1200
10.36845,1200
10.420375,1200
10.446629,1200
10.421009,1200
10.369537,1200
10.343856,1200
10.369537,1200
10.421009,1200
10.446629,1200
10.420375,1200
10.36845,1200
10.3426,1200
10.368392,1200
10.420163,1200
10.446136,1200
10.420163,1200
10.368392,1200
10.3426,1200
10.36845,1200
10.420375,1200
10.446629,1200
10.421009,1200
10.369537,1200
9.7861,1200
9.815838,1200
