SINR
36.035739
36.035739
36.035739
36.035739
36.035738
36.035738
36.035738
36.035737
36.035737
36.035737
36.035737
36.035737
36.035738
36.035738
36.035738
36.035739
36.035739
36.035739
36.035739
36.035739
36.035739
36.035739
36.035738
36.035738
36.035738
36.035737
36.035737
36.035737
36.035737
36.035737
36.035738
36.035738
36.035738
36.035739
36.035739
36.035739
11.83497
11.852196
11.886721
11.904002
11.886652
11.852077
11.834832
11.852067
11.886622
11.903941
11.886622
11.852067
11.834832
11.852077
11.886652
11.904002
11.886721
11.852196
11.83497
11.852196
11.886721
11.904002
11.886652
11.852077
11.834832
11.852067
11.886622
11.903941
11.886622
11.852067
11.834832
11.852077
11.886652
11.904002
11.886721
11.852196
-0.7501
-0.459831
0.133718
0.438048
0.133409
-0.460324
-0.75062
-0.460245
0.133486
0.438007
0.133486
-0.460245
-0.75062
-0.460324
0.133409
0.438048
0.133718
-0.459831
-0.7501
-0.459831
0.133718
0.438048
0.133409
-0.460324
-0.75062
-0.460245
0.133486
0.438007
0.133486
-0.460245
-0.75062
-0.460324
0.133409
0.438048
0.133718
-0.459831
